dataset,seed,condition,version,status,seconds,acc,nmi,ari,nmi_trial_std,ari_trial_std,stability_pair_nmi,si_loss,modularity,conductance_mean,conductance_weighted,pred_n_clusters,pred_cluster_size_cv,known_label_ratio,metrics_path,log_path,stderr_tail
urban_sydney_plot,0,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s0,ok,72.51555752754211,0.030494607660840462,0.018356335274080503,0.0018129266616398604,0.0,0.0,nan,14.852248191833496,0.005518361926078796,0.9792608618736267,0.9785839915275574,64.0,0.13256435096263885,0.16741377115249634,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s0/urban_sydney_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s0/urban_sydney_plot.log,INFO - 02/19/26 22:26:41 - 0:01:10 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s0/urban_sydney_plot_metrics.json
urban_sydney_plot,1,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s1,ok,78.22297358512878,0.030370645841080946,0.013741903027164826,0.0008943344484699209,0.0,0.0,nan,14.854387283325195,0.004878571256995201,0.9800946712493896,0.9791669845581055,64.0,0.12883511185646057,0.16741377115249634,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s1/urban_sydney_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s1/urban_sydney_plot.log,INFO - 02/19/26 22:27:59 - 0:01:15 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_sydney_plot_s1/urban_sydney_plot_metrics.json
urban_tokyo_plot,0,G17_V5_temp15,urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s0,ok,131.1060025691986,0.026469993938169328,0.004023707511105157,0.00012907173104554834,0.0,0.0,nan,15.910608291625977,0.005833927541971207,0.9791030287742615,0.9782387614250183,64.0,0.20982292294502258,0.28752192854881287,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s0/urban_tokyo_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s0/urban_tokyo_plot.log,INFO - 02/19/26 22:30:10 - 0:02:08 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s0/urban_tokyo_plot_metrics.json
urban_tokyo_plot,1,G17_V5_temp15,urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s1,ok,123.14154624938965,0.023964437260052537,0.003685743559860103,0.00010580763354679402,0.0,0.0,nan,15.918521881103516,0.004216201603412628,0.9804251194000244,0.9800075888633728,64.0,0.14814332127571106,0.28752192854881287,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s1/urban_tokyo_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s1/urban_tokyo_plot.log,INFO - 02/19/26 22:32:13 - 0:02:00 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_tokyo_plot_s1/urban_tokyo_plot_metrics.json
urban_tokyo_plot,0,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s0,ok,122.856436252594,0.025702162052939986,0.003999586318133945,0.00015263388160780418,0.0,0.0,nan,15.966840744018555,0.005929345265030861,0.9790248870849609,0.978137731552124,64.0,0.1866147220134735,0.28752192854881287,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s0/urban_tokyo_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s0/urban_tokyo_plot.log,INFO - 02/19/26 22:34:16 - 0:02:00 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s0/urban_tokyo_plot_metrics.json
urban_tokyo_plot,1,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s1,ok,137.01737117767334,0.023883612851081027,0.003405908356852984,5.987907290461386e-05,0.0,0.0,nan,15.974077224731445,0.0046369098126888275,0.980096697807312,0.9795594811439514,64.0,0.14825502038002014,0.28752192854881287,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s1/urban_tokyo_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s1/urban_tokyo_plot.log,INFO - 02/19/26 22:36:33 - 0:02:14 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_tokyo_plot_s1/urban_tokyo_plot_metrics.json
urban_washingtondc_plot,0,G17_V5_temp15,urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s0,ok,28.383370399475098,0.035168195718654434,0.033056041864284305,0.00012185001108265856,0.0,0.0,nan,13.544739723205566,0.004429535940289497,0.9804898500442505,0.979625940322876,64.0,0.13773302733898163,0.16186115145683289,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s0/urban_washingtondc_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s0/urban_washingtondc_plot.log,INFO - 02/19/26 22:37:02 - 0:00:26 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s0/urban_washingtondc_plot_metrics.json
urban_washingtondc_plot,1,G17_V5_temp15,urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s1,ok,29.354065656661987,0.034403669724770644,0.03535579586519863,0.00039791397391052206,0.0,0.0,nan,13.543778419494629,0.005447819828987122,0.9797534942626953,0.978308916091919,64.0,0.1526554673910141,0.16186115145683289,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s1/urban_washingtondc_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s1/urban_washingtondc_plot.log,INFO - 02/19/26 22:37:31 - 0:00:27 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G17_V5_temp15_urban_washingtondc_plot_s1/urban_washingtondc_plot_metrics.json
urban_washingtondc_plot,0,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s0,ok,27.943142414093018,0.034785932721712536,0.0331076457544797,0.00018374152786197444,0.0,0.0,nan,13.601078033447266,0.004758624359965324,0.9802809357643127,0.9792901873588562,64.0,0.14114539325237274,0.16186115145683289,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s0/urban_washingtondc_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s0/urban_washingtondc_plot.log,INFO - 02/19/26 22:37:59 - 0:00:25 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s0/urban_washingtondc_plot_metrics.json
urban_washingtondc_plot,1,G15_ECHF_main,urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s1,ok,28.56046414375305,0.03555045871559633,0.03580658187654147,0.000508271931614517,0.0,0.0,nan,13.59906005859375,0.006446981802582741,0.978963315486908,0.9773133397102356,64.0,0.16024164855480194,0.16186115145683289,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s1/urban_washingtondc_plot_metrics.json,/home/aitx/workspace/projects/edge-enhanced-unsupervised-graph-neural-network-clustering/results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s1/urban_washingtondc_plot.log,INFO - 02/19/26 22:38:28 - 0:00:26 - Saved metrics to ./results/urban_echf_recheck_e60_s01_v1_G15_ECHF_main_urban_washingtondc_plot_s1/urban_washingtondc_plot_metrics.json
